User,Text,Date,Retweets,Favorites,HashTags,City,clean_tweet,Sentiment
NiketShah2,People needs to understand it is not crime if someone has detected corona +ve. Don't spread patient information. Act responsibly amdavadis. Govt bodies also make sure information are not leaked at any cost. #Covid19 @vnehra @CMOGuj @KaushilMathiya @nishant_bavishi @harshit_2995,2020-03-22 04:35:56+00:00,6,11,#Covid19,Ahmadabad,People needs to understand it is not crime if someone has detected corona ve Don t spread patient information Act responsibly amdavadis Govt bodies also make sure information are not leaked at any cost Covid19 bavishi 2995,Positive
rinisweeet4,#Covid19 must have affected your brain if not body to defend @TheKanikakapoor on an act called as suicidebomb,2020-03-22 03:52:03+00:00,0,0,#Covid19,Ahmadabad,Covid19 must have affected your brain if not body to defend on an act called as suicidebomb,Neutral
AmitHPanchal,"PM @NarendraModi says, Let us all be a part of #JantaCurfew, which will add ""tremendous strength to the fight against #COVID19 menace."" The self-imposed curfew to be observed till 9pm today: 1. Ellis Bridge, #Ahmedabad 2. Riverfront by @gopimaniar 3. RTO Circle by @AnilPsoni",2020-03-22 03:51:23+00:00,95,381,#JantaCurfew #COVID19 #Ahmedabad,Ahmadabad,PM says Let us all be a part of JantaCurfew which will add tremendous strength to the fight against COVID19 menace The self imposed curfew to be observed till 9pm today 1 Ellis Bridge Ahmedabad 2 Riverfront by 3 RTO Circle by,Positive
jagdish_soni,"Curfew of the people, by the people, for the people to fight #COVID19. As a responsible citizen, come forward &amp; respond to PM @narendramodi’s call for Janta Curfew by taking the ‘I Support Janta Curfew” pledge. #IndiaFightsCorona",2020-03-22 00:35:35+00:00,0,1,#COVID19 #IndiaFightsCorona,Ahmadabad,Curfew of the people by the people for the people to fight COVID19 As a responsible citizen come forward amp respond to PM s call for Janta Curfew by taking the I Support Janta Curfew pledge IndiaFightsCorona,Positive
rketan19,"Curfew of the people, by the people, for the people to fight #COVID19. As a responsible citizen, come forward &amp; respond to PM @narendramodi’s call for Janta Curfew by taking the ‘I Support Janta Curfew” pledge. #IndiaFightsCorona",2020-03-21 19:43:27+00:00,1,1,#COVID19 #IndiaFightsCorona,Ahmadabad,Curfew of the people by the people for the people to fight COVID19 As a responsible citizen come forward amp respond to PM s call for Janta Curfew by taking the I Support Janta Curfew pledge IndiaFightsCorona,Positive
Being_royals,"Curfew of the people, by the people, for the people to fight #COVID19. As a responsible citizen, come forward &amp; respond to PM @narendramodi’s call for Janta Curfew by taking the ‘I Support Janta Curfew” pledge. #IndiaFightsCorona",2020-03-21 18:56:59+00:00,0,1,#COVID19 #IndiaFightsCorona,Ahmadabad,Curfew of the people by the people for the people to fight COVID19 As a responsible citizen come forward amp respond to PM s call for Janta Curfew by taking the I Support Janta Curfew pledge IndiaFightsCorona,Positive
Aaynish_2_4_20,Standard precautions #SafeHandsChallenge It's one of the easiest and best way's to protect against #COVID19 ! I nominate @sonashah4408930 @S374002 for the challenge. #SafeHands,2020-03-21 18:52:38+00:00,0,3,#SafeHandsChallenge #SafeHandsChallenge #COVID19 #SafeHands #SafeHands,Ahmadabad,Standard precautions SafeHandsChallenge It s one of the easiest and best way s to protect against COVID19 I nominate for the challenge SafeHands,Positive
Natesh06308299,"Curfew of the people, by the people, for the people to fight #COVID19. As a responsible citizen, come forward &amp; respond to PM @narendramodi’s call for Janta Curfew by taking the ‘I Support Janta Curfew” pledge. #IndiaFightsCorona",2020-03-21 18:31:02+00:00,0,0,#COVID19 #IndiaFightsCorona,Ahmadabad,Curfew of the people by the people for the people to fight COVID19 As a responsible citizen come forward amp respond to PM s call for Janta Curfew by taking the I Support Janta Curfew pledge IndiaFightsCorona,Positive
thepawanluhana,I hope you're safe. #COVID19,2020-03-21 18:10:33+00:00,0,0,#COVID19,Ahmadabad,I hope you re safe COVID19,Positive
iMunjaalBarot,"Curfew of the people, by the people, for the people to fight #COVID19. As a Social Activist, come forward &amp; respond to PM @narendramodi’s call for Janta Curfew by taking the ‘I Support Janta Curfew” pledge. #IndiaFightsCorona",2020-03-21 17:33:20+00:00,0,0,#COVID19 #IndiaFightsCorona,Ahmadabad,Curfew of the people by the people for the people to fight COVID19 As a Social Activist come forward amp respond to PM s call for Janta Curfew by taking the I Support Janta Curfew pledge IndiaFightsCorona,Positive
pandya_urmi,Yoga life #stayhome #staysafe #yogastretch #yogastrong #yogainstructor #yogainspiration #yogateacher #yogatravel #yoga #covid19 #covid_19 #jantacurfew #yogaworkshop #yogamotivation #yogajourney #balance #healing… https://www.instagram.com/p/B-AQevfD1EC/?igshid=lq6lab8jo64n,2020-03-21 17:28:34+00:00,0,0,#stayhome #stayhome #staysafe #yogastretch #yogastrong #yogainstructor #yogainspiration #yogateacher #yogatravel #yoga #covid19 #covid_19 #jantacurfew #yogaworkshop #yogamotivation #yogajourney #balance #healing,Ahmadabad,Yoga life stayhome staysafe yogastretch yogastrong yogainstructor yogainspiration yogateacher yogatravel yoga covid19 covid 19 jantacurfew yogaworkshop yogamotivation yogajourney balance healing,Neutral
ahirharshad07,"Curfew of the people, by the people, for the people to fight #COVID19. As a responsible citizen, come forward &amp; respond to PM @narendramodi’s call for Janta Curfew by taking the ‘I Support Janta Curfew” pledge. #IndiaFightsCoronavirus",2020-03-21 17:11:14+00:00,0,0,#COVID19 #IndiaFightsCoronavirus,Ahmadabad,Curfew of the people by the people for the people to fight COVID19 As a responsible citizen come forward amp respond to PM s call for Janta Curfew by taking the I Support Janta Curfew pledge IndiaFightsCoronavirus,Positive
pandya_urmi,Join the fight against COVID-19 . Janta curfew. 22-03-2020 7.00 am to 9.00 pm Stay home. Stay safe . #covid19 #covid19 #jantacurfew #jantacurfew2020 #jantacurfew22march #stayhome #stayhealthy #stayhappy… https://www.instagram.com/p/B-AMoZMDG45/?igshid=gnjr5cu55mrg,2020-03-21 16:53:08+00:00,0,0,#covid19 #covid19 #jantacurfew #jantacurfew2020 #jantacurfew22march #stayhome #stayhome #stayhealthy #stayhappy,Ahmadabad,Join the fight against COVID 19 Janta curfew 22 03 2020 7 00 am to 9 00 pm Stay home Stay safe covid19 covid19 jantacurfew jantacurfew2020 jantacurfew22march stayhome stayhealthy stayhappy,Positive
daveanup,"@minmsme This is MSME who faced most in case of #Covid19, additional salary to be paid where already facing delayed payments, low profit and no help do you have way out ??",2020-03-21 16:21:48+00:00,0,0,#Covid19,Ahmadabad,This is MSME who faced most in case of Covid19 additional salary to be paid where already facing delayed payments low profit and no help do you have way out,Positive
capratikdixit,Self Realisation and Big #covid19 ,2020-03-21 16:09:01+00:00,0,0,#covid19,Ahmadabad,Self Realisation and Big covid19,Neutral
ahirharshad07,"Curfew of the people, by the people, for the people to fight #COVID19. As a responsible citizen, come forward &amp; respond to PM @narendramodi’s call for Janta Curfew by taking the ‘I Support Janta Curfew” pledge. #IndiaFightsCorona https://cards.twitter.com/cards/18ce53z9zje/980zq",2020-03-21 14:04:11+00:00,0,0,#COVID19 #IndiaFightsCorona,Ahmadabad,Curfew of the people by the people for the people to fight COVID19 As a responsible citizen come forward amp respond to PM s call for Janta Curfew by taking the I Support Janta Curfew pledge IndiaFightsCorona,Positive
JayeshPargi6297,"Janta curfew for the people, by the people, self-imposed Janta curfew on Sunday 22 March 2020 from 7am to 9pm. ""Stay Home Lets's take care of ourselves & Each Other"" ---------------------- #GujaratFightsCovid19 #JantaCurfew #COVID19 #SocialDistancing #IndiaFightsCorona – at South-Bopal",2020-03-21 14:03:38+00:00,0,1,#GujaratFightsCovid19 #JantaCurfew #COVID19 #SocialDistancing #IndiaFightsCorona,Ahmadabad,Janta curfew for the people by the people self imposed Janta curfew on Sunday 22 March 2020 from 7am to 9pm Stay Home Lets s take care of ourselves Each Other GujaratFightsCovid19 JantaCurfew COVID19 SocialDistancing IndiaFightsCorona at South Bopal,Negative
impranav983,@vnehra @CMOGuj @AmdavadAMC @Nitinbhai_Patel @vijayrupanibjp @PMOIndia Sir we are doing our efforts but in gujarat has 14 of #covid19 case reported or in ahmedabad its 7 case of #corona please sir tack strict action and help to citizen of city &amp; gujarat,2020-03-21 14:00:34+00:00,0,1,#covid19 #corona,Ahmadabad,Patel Sir we are doing our efforts but in gujarat has 14 of covid19 case reported or in ahmedabad its 7 case of corona please sir tack strict action and help to citizen of city amp gujarat,Positive
KirtanChauhan,"As an agency people, we never dream to go home early. Today #covid19 is making it. #agencylife #Ahmedabad",2020-03-21 13:02:27+00:00,0,3,#covid19 #agencylife #Ahmedabad,Ahmadabad,As an agency people we never dream to go home early Today covid19 is making it agencylife Ahmedabad,Positive
KirtanChauhan,Amul milk supply will be continued in this time of #covid19 in India. Don't panic. ,2020-03-21 13:00:55+00:00,0,3,#covid19,Ahmadabad,Amul milk supply will be continued in this time of covid19 in India Don t panic,Neutral
valgroAbrasives,"Be Smart, Act Responsible. Precautions are always better than Cure. https://www.youtube.com/watch?v=gencudyJjOk #beatcoronavirus #Covid19 #FightAgainstCorona #CoronaVirus #Prevention #Cure #JanataCurfew #Curfew… https://www.instagram.com/p/B9_rpbvhRln/?igshid=wn2xn37w8f9v",2020-03-21 12:05:30+00:00,0,0,#beatcoronavirus #Covid19 #FightAgainstCorona #CoronaVirus #Prevention #Cure #JanataCurfew #Curfew,Ahmadabad,Be Smart Act Responsible Precautions are always better than Cure beatcoronavirus Covid19 FightAgainstCorona CoronaVirus Prevention Cure JanataCurfew Curfew,Positive
sagar145modi,"Curfew of the people, by the people, for the people to fight #COVID19. As a responsible citizen, come forward &amp; respond to PM @narendramodi Ji’s call for #JantaCurfew by taking the ‘I Support Janta Curfew” pledge. #IndiaFightsCorona #jantaCurfew",2020-03-21 11:55:25+00:00,0,7,#COVID19 #JantaCurfew #IndiaFightsCorona #jantaCurfew,Ahmadabad,Curfew of the people by the people for the people to fight COVID19 As a responsible citizen come forward amp respond to PM Ji s call for JantaCurfew by taking the I Support Janta Curfew pledge IndiaFightsCorona jantaCurfew,Positive
Being_royals,"Curfew of the people, by the people, for the people to fight #COVID19. As a responsible citizen, come forward &amp; respond to PM @narendramodi’s call for Janta Curfew by taking the ‘I Support Janta Curfew” pledge. #IndiaFightsCorona https://cards.twitter.com/cards/18ce53z9zje/980zq",2020-03-21 11:52:37+00:00,0,1,#COVID19 #IndiaFightsCorona,Ahmadabad,Curfew of the people by the people for the people to fight COVID19 As a responsible citizen come forward amp respond to PM s call for Janta Curfew by taking the I Support Janta Curfew pledge IndiaFightsCorona,Positive
I_wRAHAMAN,"Quarantine till March 31st Day 1: whether (+) or (-) be+ #COVID19 @Ahmedabad, India https://www.instagram.com/p/B9_lpJYD8wW/?igshid=voiqfoiw90p7",2020-03-21 11:12:27+00:00,0,0,#COVID19,Ahmadabad,Quarantine till March 31st Day 1 whether or be COVID19 India,Neutral
DevinaSarwatay,"but my flight got cancelled & the university got shut down. I'm stuck here with family, unfortunately or otherwise. Life feels royally fucked. Hence, a doughnut & good work. #COVID19 #coronavirus #coronadiaries #workfromhome #Ahmedabad #Gujarat #university #home #hostel #phdlife",2020-03-21 11:02:57+00:00,0,0,#COVID19 #coronavirus #coronadiaries #workfromhome #Ahmedabad #Gujarat #university #home #hostel #phdlife,Ahmadabad,but my flight got cancelled the university got shut down I m stuck here with family unfortunately or otherwise Life feels royally fucked Hence a doughnut good work COVID19 coronavirus coronadiaries workfromhome Ahmedabad Gujarat university home hostel phdlife,Negative
NiketShah2,Global action plan is needed right now to tackle this epidemic. India could take a lead for this. @narendramodi #Covid19 ,2020-03-21 10:28:52+00:00,0,3,#Covid19,Ahmadabad,Global action plan is needed right now to tackle this epidemic India could take a lead for this Covid19,Positive
iamdhavalsinh,"Curfew of the people, by the people, for the people to fight #COVID19. As a responsible citizen, come forward &amp; respond to PM @narendramodi’s call for Janta Curfew by taking the ‘I Support Janta Curfew” pledge. #IndiaFightsCorona",2020-03-21 10:15:46+00:00,0,2,#COVID19 #IndiaFightsCorona,Ahmadabad,Curfew of the people by the people for the people to fight COVID19 As a responsible citizen come forward amp respond to PM s call for Janta Curfew by taking the I Support Janta Curfew pledge IndiaFightsCorona,Positive
indiantaxguruji,Looking into recent times with respect to #covid19 #CoronavirusPandemic Government must extend the due date for GST Filing. #gst,2020-03-21 10:00:22+00:00,4,7,#covid19 #CoronavirusPandemic #gst,Ahmadabad,Looking into recent times with respect to covid19 CoronavirusPandemic Government must extend the due date for GST Filing gst,Negative
baradabhishek,"Curfew of the people, by the people, for the people to fight #COVID19. As a responsible citizen, come forward &amp; respond to PM @narendramodi’s call for Janta Curfew by taking the ‘I Support Janta Curfew” pledge. #IndiaFightsCorona",2020-03-21 09:44:36+00:00,0,0,#COVID19 #IndiaFightsCorona,Ahmadabad,Curfew of the people by the people for the people to fight COVID19 As a responsible citizen come forward amp respond to PM s call for Janta Curfew by taking the I Support Janta Curfew pledge IndiaFightsCorona,Positive
jayukacha,"Curfew of the people, by the people, for the people to fight #COVID19. As a responsible citizen, come forward &amp; respond to PM @narendramodi’s call for Janta Curfew by taking the ‘I Support Janta Curfew” pledge. #IndiaFightsCorona",2020-03-21 09:44:33+00:00,0,0,#COVID19 #IndiaFightsCorona,Ahmadabad,Curfew of the people by the people for the people to fight COVID19 As a responsible citizen come forward amp respond to PM s call for Janta Curfew by taking the I Support Janta Curfew pledge IndiaFightsCorona,Positive
