User,Text,Date,Retweets,Favorites,HashTags,City,clean_tweet,Sentiment1,Positive,Negative,Neutral
bardoliguide,3rd Round Sanitizer Spray At. Tajpor Bujarang Village. Very Good Work by Tajpor Administration to protect village against Covid-19. #tajporbujrang #covid19 #covid19india #IndiaFightsCorona #GujaratfightsCorona @… https://www.instagram.com/p/CAKBrKMj9aB/?igshid=1g67856k4xcrw,2020-05-14 05:32:33+00:00,0,1,#tajporbujrang #covid19 #covid19india #IndiaFightsCorona #GujaratfightsCorona,Surat,3rd Round Sanitizer Spray At Tajpor Bujarang Village Very Good Work by Tajpor Administration to protect village against Covid 19 tajporbujrang covid19 covid19india IndiaFightsCorona GujaratfightsCorona,1,1772,581,867
keertiglobal,"Things are changing rapidly with #COVID19. The only way to live is to be adaptive and responsive. If you find any of the mentioned symptoms, please contact immediately to the nearest health care centre. #stayhome… https://www.instagram.com/p/CAIH5r6Du9I/?igshid=igqlffce8ywy",2020-05-13 11:48:28+00:00,0,0,#COVID19 #stayhome #stayhome,Surat,Things are changing rapidly with COVID19 The only way to live is to be adaptive and responsive If you find any of the mentioned symptoms please contact immediately to the nearest health care centre stayhome,1,1773,581,867
PPSavaniUni,Let’s support our local businesses and by local products #PPSavaniUniversity #PPSU #AtmanirbharBharat #MakeinIndia #GetwayofIndina #Coronavirus #Covid19 #LockDown2020 #Explore #Experience #Empower,2020-05-13 07:53:13+00:00,0,5,#PPSavaniUniversity #PPSU #AtmanirbharBharat #MakeinIndia #GetwayofIndina #Coronavirus #Covid19 #LockDown2020 #Explore #Experience #Empower,Surat,Let s support our local businesses and by local products PPSavaniUniversity PPSU AtmanirbharBharat MakeinIndia GetwayofIndina Coronavirus Covid19 LockDown2020 Explore Experience Empower,0,1773,581,868
Anurag0217,Salute to these young guns.. You guys rock.. The energy you have shown is inspiring. @narendramodi please watch these guys. #Lockdown4 #Lockdown4 #modispeech #COVID19 #Corona #atmanirbhar #atmanirbharbharat #movingon #movingout,2020-05-13 05:21:54+00:00,0,0,#Lockdown4 #Lockdown4 #modispeech #COVID19 #Corona #atmanirbhar #atmanirbharbharat #movingon #movingout,Surat,Salute to these young guns You guys rock The energy you have shown is inspiring please watch these guys Lockdown4 Lockdown4 modispeech COVID19 Corona atmanirbhar atmanirbharbharat movingon movingout,1,1774,581,868
mulsanghvi,"My all products Are made in india . Place ur order Contact for bulk buying... +919898998079 #covid19 #surat #santizer #gloves #mask #N95 #KN95MASK #3PLYMASK +919898998079 @Surat, Gujarat https://www.instagram.com/p/CAGBXy0JMUh/?igshid=eu6g558a5i75",2020-05-12 16:12:57+00:00,0,1,#covid19 #surat #santizer #gloves #mask #N95 #KN95MASK #3PLYMASK,Surat,My all products Are made in india Place ur order Contact for bulk buying 919898998079 covid19 surat santizer gloves mask N95 KN95MASK 3PLYMASK 919898998079 Gujarat,0,1774,581,869
ROHITGO31026284,On #InternationalNursesDay I would like to thank our nurses for their compassion and round-the-clock commitment in our fight against #Covid19 ! Their selfless dedication makes all of us proud ! @shaktisinhgohil @INCGujarat @AmitChavdaINC @Skumarrana6 @paresh_dhanani @AnjaliGor,2020-05-12 12:08:38+00:00,1,1,#InternationalNursesDay #Covid19,Surat,On InternationalNursesDay I would like to thank our nurses for their compassion and round the clock commitment in our fight against Covid19 Their selfless dedication makes all of us proud dhanani,1,1775,581,869
iamhetjoshi,"There is no March, April, May, June, July, August, September, October And November in 2020. #COVID19 #lockdownindia",2020-05-12 10:58:24+00:00,1,1,#COVID19 #lockdownindia,Surat,There is no March April May June July August September October And November in 2020 COVID19 lockdownindia,0,1775,581,870
Shukla_Deven,"In INDIA,Do We Still Need To Extend The Lockdown? #Covid19 #Lockdown4 #lockdownindia",2020-05-12 10:43:53+00:00,0,1,#Covid19 #Lockdown4 #lockdownindia,Surat,In INDIA Do We Still Need To Extend The Lockdown Covid19 Lockdown4 lockdownindia,0,1775,581,871
DevLathia,#7 Mother's Day Special The roots of all goodness lie in the soil of appreciation for goodness. #art #artist #sketch #artbook #coronavirus #covid19 #lockdown #pandemic #doctors #thankyou #thankful #coronaart #love #losangeles #loveyourself #london #artistic #mother #MothersDay,2020-05-11 22:08:46+00:00,0,2,#art #artist #sketch #artbook #coronavirus #covid19 #lockdown #pandemic #doctors #thankyou #thankyou #thankful #thankful #coronaart #love #losangeles #loveyourself #london #artistic #mother #MothersDay #MothersDay,Surat,7 Mother s Day Special The roots of all goodness lie in the soil of appreciation for goodness art artist sketch artbook coronavirus covid19 lockdown pandemic doctors thankyou thankful coronaart love losangeles loveyourself london artistic mother MothersDay,1,1776,581,871
DevLathia,#7 Mother's Day Special The roots of all goodness lie in the soil of appreciation for goodness. #art #artistsoninstagram #artist #sketch #artbook #coronavirus #covid19 #lockdown #pandemic #doctors #war #thankyou #thankful #instagood Inspired by @alirezapakdel_artist,2020-05-11 22:06:27+00:00,0,2,#art #artistsoninstagram #artist #sketch #artbook #coronavirus #covid19 #lockdown #pandemic #doctors #war #thankyou #thankyou #thankful #thankful #instagood,Surat,7 Mother s Day Special The roots of all goodness lie in the soil of appreciation for goodness art artistsoninstagram artist sketch artbook coronavirus covid19 lockdown pandemic doctors war thankyou thankful instagood Inspired by artist,1,1777,581,871
Krupalbambharo1,My new post we old photo's #covid19 #foryoupage #krupal #eider hirparakenil123 @Causeway-Surat https://www.instagram.com/p/CADZrbHnwIZ/?igshid=4z6bdrhm1xlu,2020-05-11 15:47:36+00:00,0,0,#covid19 #foryoupage #krupal #eider,Surat,My new post we old photo s covid19 foryoupage krupal eider hirparakenil123 Surat,1,1778,581,871
jignesh_darbar,The RED zone. #jigneshdarbar #instagram #instagram_ahmedabad #instagram_rajkot #mumbai_igers #delhi_igers #streetsofindia #_soi #streetphotography #covid19 #asusindia #redzone #shotonasus #street #migration #pandemic… https://www.instagram.com/p/CADTN6Ch78p/?igshid=w6s4berni7qx,2020-05-11 14:51:10+00:00,0,0,#jigneshdarbar #instagram #instagram_ahmedabad #instagram_rajkot #mumbai_igers #delhi_igers #streetsofindia #_soi #streetphotography #covid19 #asusindia #redzone #shotonasus #street #migration #pandemic,Surat,The RED zone jigneshdarbar instagram instagram ahmedabad instagram rajkot mumbai igers delhi igers streetsofindia soi streetphotography covid19 asusindia redzone shotonasus street migration pandemic,0,1778,581,872
jignesh_darbar,Migration. #jigneshdarbar #instagram #instagram_ahmedabad #instagram_rajkot #mumbai_igers #delhi_igers #streetsofindia #_soi #streetphotography #covid19 #asusindia #apexelindia #shotonasus #street #migration… https://www.instagram.com/p/CAA9fX4BLuH/?igshid=rk826nrkcsa8,2020-05-10 17:02:50+00:00,0,0,#jigneshdarbar #instagram #instagram_ahmedabad #instagram_rajkot #mumbai_igers #delhi_igers #streetsofindia #_soi #streetphotography #covid19 #asusindia #apexelindia #shotonasus #street #migration,Surat,Migration jigneshdarbar instagram instagram ahmedabad instagram rajkot mumbai igers delhi igers streetsofindia soi streetphotography covid19 asusindia apexelindia shotonasus street migration,0,1778,581,873
hellosuratcity,"#HelloSuratCity Today 44 new positive cases (City -35| District-9), Surat total positive case reaches to 933 (City - 876 | District- 57) #covid19 #update #surat @Surat, Gujarat https://www.instagram.com/p/CAAlHtShPVy/?igshid=19eh4jhinhhz2",2020-05-10 13:29:53+00:00,0,1,#HelloSuratCity #covid19 #update #surat,Surat,HelloSuratCity Today 44 new positive cases City 35 District 9 Surat total positive case reaches to 933 City 876 District 57 covid19 update surat Gujarat,1,1779,581,873
mitsu_doshi,"Precisely, because you and your team are constantly working day-night to hit the #covid19 out of the stadium! Proud and thankful to have players like you in the crucial knock! We shall overcome, one day!",2020-05-10 13:13:00+00:00,0,0,#covid19,Surat,Precisely because you and your team are constantly working day night to hit the covid19 out of the stadium Proud and thankful to have players like you in the crucial knock We shall overcome one day,1,1780,581,873
mitsu_doshi,"While #Twenty20 is the shortest format of Cricket, 2020 seems to be the longest year of the Era! #covid19",2020-05-10 05:10:51+00:00,0,5,#Twenty20 #covid19,Surat,While Twenty20 is the shortest format of Cricket 2020 seems to be the longest year of the Era covid19,0,1780,581,874
BidiwalaAk,Pengolin will be helpful for covid19 solutions #pangolin #covid19 #bat #virous,2020-05-09 17:13:27+00:00,1,0,#pangolin #covid19 #bat #virous,Surat,Pengolin will be helpful for covid19 solutions pangolin covid19 bat virous,0,1780,581,875
hellosuratcity,"Update for #covid19 #surat @Surat, Gujarat https://www.instagram.com/p/B_-QgV2hTrL/?igshid=1wfmy1y8xhhwe",2020-05-09 15:51:15+00:00,0,0,#covid19 #surat,Surat,Update for covid19 surat Gujarat,0,1780,581,876
bardoliguide,Bardoli Taiwad area fully covered and will declare containment area soon. #bardoli #taiwad #corona #covid19 #CoronaUpdates #IndiaFightsCorona #bardoliguide,2020-05-09 15:29:02+00:00,0,6,#bardoli #taiwad #corona #covid19 #CoronaUpdates #IndiaFightsCorona #bardoliguide,Surat,Bardoli Taiwad area fully covered and will declare containment area soon bardoli taiwad corona covid19 CoronaUpdates IndiaFightsCorona bardoliguide,0,1780,581,877
hellosuratcity,"Today’s Positive #surat #update #covid19 @Surat, Gujarat https://www.instagram.com/p/B_-EEOShXx_/?igshid=po40tl891c1v",2020-05-09 14:02:34+00:00,0,0,#surat #update #covid19,Surat,Today s Positive surat update covid19 Gujarat,1,1781,581,877
DevLathia,#6 We often take for granted the very things that most deserve our gratitude. #art #artist #sketch #artbook #coronavirus #covid19 #lockdown #pandemic #doctors #war #thankyou #thankful #artistic_dev #corona #sad #happy #love #newyork #india #usa #uk #europe #green #blue,2020-05-09 09:45:15+00:00,0,0,#art #artist #sketch #artbook #coronavirus #covid19 #lockdown #pandemic #doctors #war #thankyou #thankyou #thankful #thankful #artistic_dev #corona #sad #happy #love #newyork #india #usa #uk #europe #green #blue,Surat,6 We often take for granted the very things that most deserve our gratitude art artist sketch artbook coronavirus covid19 lockdown pandemic doctors war thankyou thankful artistic dev corona sad happy love newyork india usa uk europe green blue,1,1782,581,877
DevLathia,#6 We often take for granted the very things that most deserve our gratitude. #art #artist #sketch #artbook #coronavirus #covid19 #lockdown #pandemic #doctors #war #thankyou #thankful #artistic_dev #corona #sad #happy #love #newyork #india #usa #uk #europe #green #blue,2020-05-09 09:45:04+00:00,0,0,#art #artist #sketch #artbook #coronavirus #covid19 #lockdown #pandemic #doctors #war #thankyou #thankyou #thankful #thankful #artistic_dev #corona #sad #happy #love #newyork #india #usa #uk #europe #green #blue,Surat,6 We often take for granted the very things that most deserve our gratitude art artist sketch artbook coronavirus covid19 lockdown pandemic doctors war thankyou thankful artistic dev corona sad happy love newyork india usa uk europe green blue,1,1783,581,877
DevLathia,"#5 I can no other answer make but thanks, and thanks, and ever thanks. #art #artistsoninstagram #artist #sketch #artbook #coronavirus #covid19 #lockdown #pandemic #doctors #war #thankyou #thankful #instagood #artvsartist2020 #ArtistOnTwitter",2020-05-09 09:43:43+00:00,0,0,#art #artistsoninstagram #artist #sketch #artbook #coronavirus #covid19 #lockdown #pandemic #doctors #war #thankyou #thankyou #thankful #thankful #instagood #artvsartist2020 #ArtistOnTwitter,Surat,5 I can no other answer make but thanks and thanks and ever thanks art artistsoninstagram artist sketch artbook coronavirus covid19 lockdown pandemic doctors war thankyou thankful instagood artvsartist2020 ArtistOnTwitter,1,1784,581,877
DevLathia,"#5 I can no other answer make but thanks, and thanks, and ever thanks. #art #artistsoninstagram #artist #sketch #artbook #coronavirus #covid19 #lockdown #pandemic #doctors #war #thankyou #thankful #instagood #artvsartist2020 #ArtistOnTwitter",2020-05-09 09:43:22+00:00,0,1,#art #artistsoninstagram #artist #sketch #artbook #coronavirus #covid19 #lockdown #pandemic #doctors #war #thankyou #thankyou #thankful #thankful #instagood #artvsartist2020 #ArtistOnTwitter,Surat,5 I can no other answer make but thanks and thanks and ever thanks art artistsoninstagram artist sketch artbook coronavirus covid19 lockdown pandemic doctors war thankyou thankful instagood artvsartist2020 ArtistOnTwitter,1,1785,581,877
wellnesss_hut,"Mental health is not a destination, but a process. It's about how you drive, not where you're going. @wellnesss_hut #wellnesss_hut #wellness #wellnessblogger #mental #mentalhealth #mindset #covid19 #stayathome #staysafe #stayhealthy #calm #hardsituation #music #positivevibes",2020-05-09 07:36:25+00:00,0,0,#wellnesss_hut #wellness #wellnessblogger #mental #mentalhealth #mindset #covid19 #stayathome #stayathome #staysafe #stayhealthy #calm #hardsituation #music #positivevibes,Surat,Mental health is not a destination but a process It s about how you drive not where you re going hut wellnesss hut wellness wellnessblogger mental mentalhealth mindset covid19 stayathome staysafe stayhealthy calm hardsituation music positivevibes,1,1786,581,877
beingabhishek17,India lets show the power #tiktok #indiafightscarona #covid19 @PMOIndia @narendramodi #BanTikTokInIndia @TikTok_IN chalo lets come together https://twitter.com/beingabhishek17/status/1258996443056148484,2020-05-09 05:50:49+00:00,0,1,#tiktok #indiafightscarona #covid19 #BanTikTokInIndia,Surat,India lets show the power tiktok indiafightscarona covid19 BanTikTokInIndia IN chalo lets come together,0,1786,581,878
