Text,Date,Retweets,Favorites,HashTags,City,clean_tweet,document_tones,analytical,joy,confident,anger,sadness,tentative,fear
"While every marketer is racing to make yet another creative rendering of the logo, the need of the hour is change in the "" लोग"" the people their behaviour and the culture of "" everything goes"". It's time for real action, isn't it ? #marketing #marketingmania #COVID19 #branding",2020-04-07 15:53:42+00:00,1,6,#marketing #marketingmania #COVID19 #branding,Delhi,While every marketer is racing to make yet another creative rendering of the logo the need of the hour is change in the the people their behaviour and the culture of everything goes It s time for real action isn t it marketing marketingmania COVID19 branding,[],,,,,,,
"Stay at home for safety of your family as well as the society. We can beat this together ! #covid19 #coronavirus #FightAgainstCoronavirus #sgstudios #SG_Studiosx #Flattenthecurve @Dwarka, Delhi https://www.instagram.com/p/B-r3QtUFMoj/?igshid=17rfspgxrpolh",2020-04-07 15:52:57+00:00,0,0,#covid19 #coronavirus #FightAgainstCoronavirus #sgstudios #SG_Studiosx #Flattenthecurve,Delhi,Stay at home for safety of your family as well as the society We can beat this together covid19 coronavirus FightAgainstCoronavirus sgstudios SG Studiosx Flattenthecurve Delhi,"[{'score': 0.702145, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]",1.0,,,,,,
Mantra of the month during #covid19 #Lockdown21,2020-04-07 15:45:05+00:00,0,2,#covid19 #Lockdown21,Delhi,Mantra of the month during covid19 Lockdown21,"[{'score': 0.804337, 'tone_id': 'joy', 'tone_name': 'Joy'}]",,1.0,,,,,
Record 739 #COVID19 deaths in #NewYork in 24 hours. #COVIDUSA #USA,2020-04-07 15:22:44+00:00,0,0,#COVID19 #NewYork #COVIDUSA #USA,Delhi,Record 739 COVID19 deaths in NewYork in 24 hours COVIDUSA USA,[],,,,,,,
Pradhan Mantri Garib Kalyan Package: Insurance Scheme for Health Workers Fighting #COVID19 -&#13;FAQs ,2020-04-07 15:19:47+00:00,1,7,#COVID19,Delhi,Pradhan Mantri Garib Kalyan Package Insurance Scheme for Health Workers Fighting COVID19 13 FAQs,[],,,,,,,
#COVID19 in numbers: Latest data on cases and deaths in India and globally. #COVID19outbreak #COVID #coronaupdatesindia #COVID19Pandemic @WeSupportSahara @Live_Samay,2020-04-07 15:15:56+00:00,0,1,#COVID19 #COVID19outbreak #COVID #coronaupdatesindia #COVID19Pandemic,Delhi,COVID19 in numbers Latest data on cases and deaths in India and globally COVID19outbreak COVID coronaupdatesindia COVID19Pandemic Samay,[],,,,,,,
"Blue is my favourite color, what about you? . . . #sourabharora #cover #coversong #coversinger #quarantine #lockdown #covid19 #corona #india #color #colorful #colors #home #workfromhome #new #mashup #music #youtube #random #selfie #peace #BeSafeGoDigital #day14",2020-04-07 15:10:45+00:00,0,2,#sourabharora #cover #coversong #coversinger #quarantine #lockdown #covid19 #corona #india #color #colorful #colors #home #workfromhome #new #mashup #music #youtube #random #selfie #peace #BeSafeGoDigital #day14,Delhi,Blue is my favourite color what about you sourabharora cover coversong coversinger quarantine lockdown covid19 corona india color colorful colors home workfromhome new mashup music youtube random selfie peace BeSafeGoDigital day14,"[{'score': 0.853323, 'tone_id': 'joy', 'tone_name': 'Joy'}]",,1.0,,,,,
Ministry of Environment Issues Advisory Regarding Containing And Management Of #COVID19 In National Parks/Tiger Reserves ,2020-04-07 14:48:24+00:00,3,2,#COVID19,Delhi,Ministry of Environment Issues Advisory Regarding Containing And Management Of COVID19 In National Parks Tiger Reserves,"[{'score': 0.506763, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]",1.0,,,,,,
"In last 24 hrs, 25 new #COVID19 cases and 2 deaths in #Delhi #NewDelhi",2020-04-07 14:46:38+00:00,0,0,#COVID19 #Delhi #NewDelhi,Delhi,In last 24 hrs 25 new COVID19 cases and 2 deaths in Delhi NewDelhi,"[{'score': 0.783942, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]",,,,,1.0,,
These are times where standing by each other's side matters the most. Please join us in our blood donation drive - to save not one but many lives. #redcross #covid19 #blooddonation #helpustohelpyou #indiafightscorona,2020-04-07 14:44:34+00:00,0,1,#redcross #covid19 #blooddonation #helpustohelpyou #indiafightscorona,Delhi,These are times where standing by each other s side matters the most Please join us in our blood donation drive to save not one but many lives redcross covid19 blooddonation helpustohelpyou indiafightscorona,[],,,,,,,
"Assam govt announces 30% cut in salary of chief minister, ministers and MLAs for one year to save money for fight against #COVID19",2020-04-07 14:35:56+00:00,0,21,#COVID19,Delhi,Assam govt announces 30 cut in salary of chief minister ministers and MLAs for one year to save money for fight against COVID19,"[{'score': 0.665163, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.636458, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]",1.0,,,,1.0,,
Central Zoo Authority advises zoos in India to remain on high alert in view of a Tiger found #COVID19 positive in New York. This and more updates in today's edition of #COVID19 Bulletin from PIB #IndiaFightsCorona Read here: https://pib.gov.in/PressReleseDetailm.aspx?PRID=1612029#,2020-04-07 14:35:04+00:00,2,2,#COVID19 #COVID19 #IndiaFightsCorona,Delhi,Central Zoo Authority advises zoos in India to remain on high alert in view of a Tiger found COVID19 positive in New York This and more updates in today s edition of COVID19 Bulletin from PIB IndiaFightsCorona Read here,"[{'score': 0.537979, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]",1.0,,,,,,
.@IAF_MCC continues its support towards Fight Against Corona virus #COVID19 #IndiaFightsCorona Details here: https://pib.gov.in/PressReleseDetailm.aspx?PRID=1612013#,2020-04-07 14:33:56+00:00,1,2,#COVID19 #IndiaFightsCorona,Delhi,MCC continues its support towards Fight Against Corona virus COVID19 IndiaFightsCorona Details here,[],,,,,,,
"Death toll in country due to #COVID19 rises to 124, number of cases climbs to 4,789: @MoHFW_INDIA",2020-04-07 14:27:26+00:00,4,5,#COVID19,Delhi,Death toll in country due to COVID19 rises to 124 number of cases climbs to 4 789 INDIA,"[{'score': 0.533411, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.641954, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]",1.0,,,,1.0,,
"In this unusually challenging times around #COVID19 (and beyond), political economy on the reforms agenda for food policy transformation would be very challenging. I’m anxiously waiting to join this annual signature event online. Urge friends to please watch/listen the thoughts! ",2020-04-07 14:02:25+00:00,2,26,#COVID19,Delhi,In this unusually challenging times around COVID19 and beyond political economy on the reforms agenda for food policy transformation would be very challenging I m anxiously waiting to join this annual signature event online Urge friends to please watch listen the thoughts,[],,,,,,,
#CoronaVirusUpdate: Update on #COVID19 Active Cases: 4312 Cured/Discharged: 352 Deaths: 124 [ as on 07.04.2020 ] 508 cases added in past 24 hours ,2020-04-07 13:56:20+00:00,6,12,#CoronaVirusUpdate #COVID19,Delhi,CoronaVirusUpdate Update on COVID19 Active Cases 4312 Cured Discharged 352 Deaths 124 as on 07 04 2020 508 cases added in past 24 hours,[],,,,,,,
Break isolation boredom with top-notch performing smartphones. #21DaysLockDown #StayHome #StaySafe #smartphones #bestperformance #nextgenphone #covid19 #quarantine #fightagainstcorona,2020-04-07 13:54:31+00:00,0,0,#21DaysLockDown #StayHome #StayHome #StaySafe #smartphones #bestperformance #nextgenphone #covid19 #quarantine #fightagainstcorona,Delhi,Break isolation boredom with top notch performing smartphones 21DaysLockDown StayHome StaySafe smartphones bestperformance nextgenphone covid19 quarantine fightagainstcorona,[],,,,,,,
"#CoronaVirusUpdate : Given the current situation with the #COVID19 pandemic, the Court has decided to extend to 31 May the period during which no hearings or judicial meetings of the Court will be held. Visits are also cancelled until the end of May: @CIJ_ICJ",2020-04-07 13:47:48+00:00,0,1,#CoronaVirusUpdate #COVID19,Delhi,CoronaVirusUpdate Given the current situation with the COVID19 pandemic the Court has decided to extend to 31 May the period during which no hearings or judicial meetings of the Court will be held Visits are also cancelled until the end of May ICJ,[],,,,,,,
Where is Jp industry...Nothing donate for #covid19 ,2020-04-07 13:19:15+00:00,0,0,#covid19,Delhi,Where is Jp industry Nothing donate for covid19,[],,,,,,,
"Today is World Health Day. As we face the global coronavirus pandemic, message for all of us is simple. Stay home. Stay safe. My sincere thanks to all Doctors nurses, and all other health workers. #COVID19 #StayHomeStaySafe #CoronaWarriors",2020-04-07 13:18:47+00:00,8,17,#COVID19 #StayHomeStaySafe #CoronaWarriors,Delhi,Today is World Health Day As we face the global coronavirus pandemic message for all of us is simple Stay home Stay safe My sincere thanks to all Doctors nurses and all other health workers COVID19 StayHomeStaySafe CoronaWarriors,"[{'score': 0.818207, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.783854, 'tone_id': 'confident', 'tone_name': 'Confident'}]",,1.0,1.0,,,,
DaytoDay Health Partners With Heal Foundation To Fight #COVID19 @SWADEEP #HealFoundation,2020-04-07 13:16:33+00:00,4,5,#COVID19 #HealFoundation,Delhi,DaytoDay Health Partners With Heal Foundation To Fight COVID19 HealFoundation,"[{'score': 0.662288, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.687768, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]",1.0,1.0,,,,,
"Customer appreciation during the difficult time like #COVID19 matters as it lifts up the spirit of our frontline staff who are #CORONAWARRIORS. Thank you for showering praises. We value your association. Please stay home, stay safe &amp; use #SBIYONO. @TheOfficialSBI @challasetty",2020-04-07 12:46:30+00:00,52,159,#COVID19 #CORONAWARRIORS #SBIYONO,Delhi,Customer appreciation during the difficult time like COVID19 matters as it lifts up the spirit of our frontline staff who are CORONAWARRIORS Thank you for showering praises We value your association Please stay home stay safe amp use SBIYONO,"[{'score': 0.730463, 'tone_id': 'joy', 'tone_name': 'Joy'}]",,1.0,,,,,
"Today on World Health Day, let us not only pray for each other’s good health but also reaffirm our gratitude towards all those doctors, medical staff and nurses who are bravely leading to fighting the battle against the COVID-19. #WorldHealthDay2020 #COVID19 #DoctorsDay #Tribute",2020-04-07 12:37:23+00:00,0,0,#WorldHealthDay2020 #COVID19 #DoctorsDay #Tribute,Delhi,Today on World Health Day let us not only pray for each other s good health but also reaffirm our gratitude towards all those doctors medical staff and nurses who are bravely leading to fighting the battle against the COVID 19 WorldHealthDay2020 COVID19 DoctorsDay Tribute,"[{'score': 0.816324, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.841543, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]",1.0,1.0,,,,,
They should be widely advertised as many do not know about their existence #covid19 #caronavirus#,2020-04-07 12:09:34+00:00,1,1,#covid19,Delhi,They should be widely advertised as many do not know about their existence covid19 caronavirus,"[{'score': 0.532616, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]",1.0,,,,,,
People by and large are conscious about this #covid19 and by themselves are not crowding #caronavirus #stayhome,2020-04-07 12:05:55+00:00,0,0,#covid19 #caronavirus #stayhome #stayhome,Delhi,People by and large are conscious about this covid19 and by themselves are not crowding caronavirus stayhome,"[{'score': 0.842108, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]",1.0,,,,,,
Wash hands when visibly soiled otherwise use handrub. #WorldHealthDay #WorldHealthDay2020 #StayAtHome #IndiaFightsCorona #Covid19India #covid19 #coronaupdatesindia Via @WHO,2020-04-07 11:57:24+00:00,0,2,#WorldHealthDay #WorldHealthDay2020 #StayAtHome #StayAtHome #IndiaFightsCorona #Covid19India #covid19 #coronaupdatesindia,Delhi,Wash hands when visibly soiled otherwise use handrub WorldHealthDay WorldHealthDay2020 StayAtHome IndiaFightsCorona Covid19India covid19 coronaupdatesindia Via,[],,,,,,,
"The most irrelevant question now a days ""Kahan ho"" (Where are you? ). #lockdowneffect #Lockdown21 #lockdown #StayHome #Covid_19 #Covid19 #CoronavirusLockdown",2020-04-07 11:51:13+00:00,2,5,#lockdowneffect #Lockdown21 #lockdown #StayHome #StayHome #Covid_19 #Covid19 #CoronavirusLockdown,Delhi,The most irrelevant question now a days Kahan ho Where are you lockdowneffect Lockdown21 lockdown StayHome Covid 19 Covid19 CoronavirusLockdown,"[{'score': 0.687768, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]",1.0,,,,,,
"Make most of your time during lockdown learn new things, Learn Ms Excel daily classes on ZOOM from 6 PM to 7 PM, interested leave your comment, will share the link, #COVID19 #Coronavirus #stayhome #staysafe @PMOIndia @narendramodi",2020-04-07 11:43:15+00:00,0,0,#COVID19 #Coronavirus #stayhome #stayhome #staysafe,Delhi,Make most of your time during lockdown learn new things Learn Ms Excel daily classes on ZOOM from 6 PM to 7 PM interested leave your comment will share the link COVID19 Coronavirus stayhome staysafe,"[{'score': 0.659796, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.631014, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]",1.0,1.0,,,,,
#COVID19 #COVID2019 #india classifies #CoronavirusOutbreak in 3 different types leading to different care,2020-04-07 11:43:04+00:00,0,0,#COVID19 #COVID2019 #india #CoronavirusOutbreak,Delhi,COVID19 COVID2019 india classifies CoronavirusOutbreak in 3 different types leading to different care,"[{'score': 0.589295, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]",1.0,,,,,,
#CoronaUpdatesInIndia See how systematically Private labs are taking for #Covid19 #WorldHealthDay2020 #Coronavirustruth #CoronavirusOutbreak #IndiaFightsCoronavirus,2020-04-07 11:34:14+00:00,4,12,#CoronaUpdatesInIndia #Covid19 #WorldHealthDay2020 #Coronavirustruth #CoronavirusOutbreak #IndiaFightsCoronavirus,Delhi,CoronaUpdatesInIndia See how systematically Private labs are taking for Covid19 WorldHealthDay2020 Coronavirustruth CoronavirusOutbreak IndiaFightsCoronavirus,[],,,,,,,
This #WorldHealthDay we extend our sincere gratitude to the #doctors #nurses and all the #medicalstaff who are working tirelessly against #COVID19 pandemic. #WaveCares #MakingLivesBetter #StayHomeStaySafe,2020-04-07 11:17:59+00:00,2,3,#WorldHealthDay #doctors #nurses #medicalstaff #COVID19 #WaveCares #MakingLivesBetter #StayHomeStaySafe,Delhi,This WorldHealthDay we extend our sincere gratitude to the doctors nurses and all the medicalstaff who are working tirelessly against COVID19 pandemic WaveCares MakingLivesBetter StayHomeStaySafe,"[{'score': 0.859974, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.525926, 'tone_id': 'confident', 'tone_name': 'Confident'}]",,1.0,1.0,,,,
None more deserving of praise than those serving as unsung heroes Follow @iravikoranga for more Stay Safe Stay at Home #artbykoranga #nursesofinstagram #corona #coronavirus #covıd19 #covid_19… https://www.instagram.com/p/B-rWYkEDPxR/?igshid=1nos7wuj1x4n3,2020-04-07 11:05:42+00:00,0,0,#artbykoranga #nursesofinstagram #corona #coronavirus #cov #covid_19,Delhi,None more deserving of praise than those serving as unsung heroes Follow for more Stay Safe Stay at Home artbykoranga nursesofinstagram corona coronavirus cov d19 covid 19,"[{'score': 0.633507, 'tone_id': 'joy', 'tone_name': 'Joy'}]",,1.0,,,,,
