Text,Date,Retweets,Favorites,HashTags,City,clean_tweet,document_tones,joy,analytical,confident,tentative,sadness,fear,anger
What an amazing 5 Minutes those were Spectacular Out of Words Thank you everyone who took out some time &amp; appreciated the Unsung heros during this outbreak @narendramodi This Man Has the Power to Unite the Country More Power to you #CoronaVirus #COVID19 #JantaCurfew,2020-03-22 11:54:56+00:00,1,1,#CoronaVirus #COVID19 #JantaCurfew,Mumbai,What an amazing 5 Minutes those were Spectacular Out of Words Thank you everyone who took out some time amp appreciated the Unsung heros during this outbreak This Man Has the Power to Unite the Country More Power to you CoronaVirus COVID19 JantaCurfew,"[{'score': 0.891373, 'tone_id': 'joy', 'tone_name': 'Joy'}]",1.0,,,,,,
Let’s clap and salute those working tirelessly on the frontline and those who are ensuring availability of essential services during #covid19 #JantaCurfew #COVID19outbreak #CoronavirusPandemic #COVID19outbreak #SocialDistancing #corona,2020-03-22 11:51:48+00:00,0,1,#covid19 #JantaCurfew #COVID19outbreak #CoronavirusPandemic #COVID19outbreak #SocialDistancing #corona,Mumbai,Let s clap and salute those working tirelessly on the frontline and those who are ensuring availability of essential services during covid19 JantaCurfew COVID19outbreak CoronavirusPandemic COVID19outbreak SocialDistancing corona,[],,,,,,,
"Saying #ThankYou to all the selfless workers in fight against #COVID19 as a part of PM @narendramodi's appeal. Stay United, stay home, stay safe. #JantaCurfew #GoCorona #mumbaispirit – at Lodha Casa Bella Gold",2020-03-22 11:49:38+00:00,2,2,#ThankYou #ThankYou #COVID19 #JantaCurfew #GoCorona #mumbaispirit,Mumbai,Saying ThankYou to all the selfless workers in fight against COVID19 as a part of PM s appeal Stay United stay home stay safe JantaCurfew GoCorona mumbaispirit at Lodha Casa Bella Gold,"[{'score': 0.509795, 'tone_id': 'joy', 'tone_name': 'Joy'}]",1.0,,,,,,
"Thanking all our doctors, medication staff, screening staff and health ministry for their constant efforts in this hard time of pandemic. We shall over come this soon. #5baje5minute #clapforourcarers #IndiaFightsCorona #COVID19 ",2020-03-22 11:44:57+00:00,0,4,#5baje5minute #clapforourcarers #IndiaFightsCorona #COVID19,Mumbai,Thanking all our doctors medication staff screening staff and health ministry for their constant efforts in this hard time of pandemic We shall over come this soon 5baje5minute clapforourcarers IndiaFightsCorona COVID19,"[{'score': 0.605143, 'tone_id': 'confident', 'tone_name': 'Confident'}]",,,1.0,,,,
"Tremendous Clap for The Doctor's, Hospital Staff, Police Staff, Government of State's/Centre &amp; importantly The Citizens of INDIA for the Selfless Efforts to fight against #COVID19 #CoronaVirusPandemic. Jai Hind #GoCoronaGo #JantaCurfew #PrayersForCoronaFreeWorld",2020-03-22 11:43:37+00:00,3,3,#COVID19 #CoronaVirusPandemic #GoCoronaGo #JantaCurfew #PrayersForCoronaFreeWorld,Mumbai,Tremendous Clap for The Doctor s Hospital Staff Police Staff Government of State s Centre amp importantly The Citizens of INDIA for the Selfless Efforts to fight against COVID19 CoronaVirusPandemic Jai Hind GoCoronaGo JantaCurfew PrayersForCoronaFreeWorld,[],,,,,,,
"#JanataCurfew #5baje5minute #covid19 , today we celebrate the festival of Humanity !! Stay indoor stay alive !! ",2020-03-22 11:43:08+00:00,0,1,#JanataCurfew #5baje5minute #covid19,Mumbai,JanataCurfew 5baje5minute covid19 today we celebrate the festival of Humanity Stay indoor stay alive,"[{'score': 0.701538, 'tone_id': 'joy', 'tone_name': 'Joy'}]",1.0,,,,,,
Applause can be heard for the #coronawarriors thanksgiving gesture followed by every Indian on the request of PM #Narendermodi ji #IndiaFightsCorona #CoronavirusPandemic #coronavirusindia #COVID19 #CoronavirusOutbreakindia @narendramodi #JantaCurfew,2020-03-22 11:40:28+00:00,0,0,#coronawarriors #Narendermodi #IndiaFightsCorona #CoronavirusPandemic #coronavirusindia #COVID19 #CoronavirusOutbreakindia #JantaCurfew,Mumbai,Applause can be heard for the coronawarriors thanksgiving gesture followed by every Indian on the request of PM Narendermodi ji IndiaFightsCorona CoronavirusPandemic coronavirusindia COVID19 CoronavirusOutbreakindia JantaCurfew,"[{'score': 0.559678, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.509368, 'tone_id': 'confident', 'tone_name': 'Confident'}]",1.0,,1.0,,,,
What a country. Jai Hind Aao kabhi balcony pe #COVID19 #JanataCurfew #LockDownMumbai #IndiaFightCorona,2020-03-22 11:38:30+00:00,0,4,#COVID19 #JanataCurfew #LockDownMumbai #IndiaFightCorona,Mumbai,What a country Jai Hind Aao kabhi balcony pe COVID19 JanataCurfew LockDownMumbai IndiaFightCorona,[],,,,,,,
Crazy scenes Aao kabhi balcony pe #COVID19 #JanataCurfew #LockDownMumbai #IndiaFightCorona,2020-03-22 11:36:59+00:00,0,1,#COVID19 #JanataCurfew #LockDownMumbai #IndiaFightCorona,Mumbai,Crazy scenes Aao kabhi balcony pe COVID19 JanataCurfew LockDownMumbai IndiaFightCorona,[],,,,,,,
"A little before 5pm in Dadar Mumbai Everyone cheering contributions of Health workers, BMC staff, Mumbai Police in India’s fight against #COVID19 A big thank you – at Kohinoor Square",2020-03-22 11:34:41+00:00,56,353,#COVID19,Mumbai,A little before 5pm in Dadar Mumbai Everyone cheering contributions of Health workers BMC staff Mumbai Police in India s fight against COVID19 A big thank you at Kohinoor Square,"[{'score': 0.532921, 'tone_id': 'joy', 'tone_name': 'Joy'}]",1.0,,,,,,
That moment when people congregate to clap together after spending the whole day in isolation. Irony just died! #COVID19,2020-03-22 11:33:39+00:00,0,4,#COVID19,Mumbai,That moment when people congregate to clap together after spending the whole day in isolation Irony just died COVID19,"[{'score': 0.623461, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.525007, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]",,,,1.0,1.0,,
"#jantacurfew Don't Panic , Take Precautions n Be hygienic. Together we can fight against the Virus.. Say no to panic, Say yes to Precautions … #covid20 #Coronaindia #COVID19 #corona #coronado #sandiego… https://www.instagram.com/p/B-CMv2RjbIS/?igshid=nergpzztd5kt",2020-03-22 11:33:29+00:00,1,2,#jantacurfew #covid20 #Coronaindia #COVID19 #corona #coronado #sandiego,Mumbai,jantacurfew Don t Panic Take Precautions n Be hygienic Together we can fight against the Virus Say no to panic Say yes to Precautions covid20 Coronaindia COVID19 corona coronado sandiego,"[{'score': 0.704102, 'tone_id': 'fear', 'tone_name': 'Fear'}]",,,,,,1.0,
Supporting fight against #COVID19 We are with all health workers... @narendramodi @WHO @AmhiDombivlikar @CMOMaharashtra,2020-03-22 11:31:19+00:00,1,2,#COVID19,Mumbai,Supporting fight against COVID19 We are with all health workers,"[{'score': 0.849827, 'tone_id': 'confident', 'tone_name': 'Confident'}]",,,1.0,,,,
Only essential services will be open across all urban Maharashtra till March end. #coronavirus #COVID19 #Maharashtra #Section144,2020-03-22 11:29:19+00:00,0,0,#coronavirus #COVID19 #Maharashtra #Section144,Mumbai,Only essential services will be open across all urban Maharashtra till March end coronavirus COVID19 Maharashtra Section144,"[{'score': 0.816764, 'tone_id': 'confident', 'tone_name': 'Confident'}]",,,1.0,,,,
Here we go! #COVID19 #JanataCurfew #LockDownMumbai #IndiaFightCorona,2020-03-22 11:27:58+00:00,0,1,#COVID19 #JanataCurfew #LockDownMumbai #IndiaFightCorona,Mumbai,Here we go COVID19 JanataCurfew LockDownMumbai IndiaFightCorona,[],,,,,,,
Reading Quran Sahreef Praying Namaz making Dua for the People of Whole World is the best way to Follow #JantaCurfewMarch22 as Appealed by @narendramodi ji may Allah Subhan o Taala Protect all from this #CoronavirusVirus #Covid19 ,2020-03-22 11:27:57+00:00,17,101,#JantaCurfewMarch22 #CoronavirusVirus #Covid19,Mumbai,Reading Quran Sahreef Praying Namaz making Dua for the People of Whole World is the best way to Follow JantaCurfewMarch22 as Appealed by ji may Allah Subhan o Taala Protect all from this CoronavirusVirus Covid19,"[{'score': 0.688527, 'tone_id': 'joy', 'tone_name': 'Joy'}]",1.0,,,,,,
I can hear people cheering already whistles thali and taali. Bring it on. #COVID19 #JanataCurfew #LockDownMumbai #IndiaFightCorona,2020-03-22 11:22:06+00:00,0,2,#COVID19 #JanataCurfew #LockDownMumbai #IndiaFightCorona,Mumbai,I can hear people cheering already whistles thali and taali Bring it on COVID19 JanataCurfew LockDownMumbai IndiaFightCorona,[],,,,,,,
Interesting Thread on #COVID19 #PrayersForCoronaFreeWorld,2020-03-22 11:22:03+00:00,1,1,#COVID19 #PrayersForCoronaFreeWorld,Mumbai,Interesting Thread on COVID19 PrayersForCoronaFreeWorld,"[{'score': 0.7258, 'tone_id': 'joy', 'tone_name': 'Joy'}]",1.0,,,,,,
"In times like these, one realises the importance of a strong, decisive leader #Covid19",2020-03-22 11:16:46+00:00,0,1,#Covid19,Mumbai,In times like these one realises the importance of a strong decisive leader Covid19,"[{'score': 0.895415, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]",,1.0,,,,,
"To flatten the curve of #COVID19, we need to together take action. As a network, @Viacom18 has taken multiple steps towards safety of employees, partners, the community while also ensuring business continuity in these difficult times. Let’s #PauseForACause Cheer and Applause",2020-03-22 11:09:25+00:00,3,5,#COVID19 #PauseForACause,Mumbai,To flatten the curve of COVID19 we need to together take action As a network has taken multiple steps towards safety of employees partners the community while also ensuring business continuity in these difficult times Let s PauseForACause Cheer and Applause,[],,,,,,,
Especially in the difficult times of #Covid19. *Here is how it works* 1. The Toast is to be taken virtually from the comfort of your own home. 2. Use the link above to join the 'Festive Table' from either your phone or your desktop / laptop.,2020-03-22 10:37:22+00:00,0,0,#Covid19,Mumbai,Especially in the difficult times of Covid19 Here is how it works 1 The Toast is to be taken virtually from the comfort of your own home 2 Use the link above to join the Festive Table from either your phone or your desktop laptop,"[{'score': 0.561532, 'tone_id': 'joy', 'tone_name': 'Joy'}]",1.0,,,,,,
Social Distancing-The only solution @PMOIndia @narendramodi @SrBachchan @WHO #CoronaStopKaroNa #CoronaVirus #SafetyFirst #IndiaFightsCorona #GoCoronaGo #QuarantineAndChill #TakePrecautions #StayAtHome #Gratitude #Appeal #Corona #Covid19 #jantacurfew #5pm #isolation #PMModi,2020-03-22 10:37:06+00:00,0,1,#CoronaStopKaroNa #CoronaVirus #SafetyFirst #IndiaFightsCorona #GoCoronaGo #QuarantineAndChill #TakePrecautions #StayAtHome #StayAtHome #Gratitude #Gratitude #Appeal #Corona #Covid19 #jantacurfew #5pm #isolation #PMModi,Mumbai,Social Distancing The only solution CoronaStopKaroNa CoronaVirus SafetyFirst IndiaFightsCorona GoCoronaGo QuarantineAndChill TakePrecautions StayAtHome Gratitude Appeal Corona Covid19 jantacurfew 5pm isolation PMModi,"[{'score': 0.89282, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.746925, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]",1.0,1.0,,,,,
One hour to go. Get ready people. #COVID19 #JanataCurfew #LockDownMumbai #IndiaFightCorona,2020-03-22 10:32:45+00:00,0,1,#COVID19 #JanataCurfew #LockDownMumbai #IndiaFightCorona,Mumbai,One hour to go Get ready people COVID19 JanataCurfew LockDownMumbai IndiaFightCorona,[],,,,,,,
"Curfew of the people, by the people, for the people to fight #COVID19. As a responsible citizen, come forward &amp; respond to PM @narendramodi’s call for Janta Curfew by taking the ‘I Support Janta Curfew” pledge. #IndiaFightsCorona",2020-03-22 10:02:51+00:00,0,0,#COVID19 #IndiaFightsCorona,Mumbai,Curfew of the people by the people for the people to fight COVID19 As a responsible citizen come forward amp respond to PM s call for Janta Curfew by taking the I Support Janta Curfew pledge IndiaFightsCorona,"[{'score': 0.620279, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]",,1.0,,,,,
#Maharashtra fights #CoronaVirus #COVID19 #CoronaUpdatesInIndia #CoronaOutbreak,2020-03-22 10:02:24+00:00,0,0,#Maharashtra #CoronaVirus #COVID19 #CoronaUpdatesInIndia #CoronaOutbreak,Mumbai,Maharashtra fights CoronaVirus COVID19 CoronaUpdatesInIndia CoronaOutbreak,[],,,,,,,
"""Oh my, what a strike! Asif Khan! Tucked that one away right into the bottom corner.. He's staying indoors but he's turning up the style!"" We doing this right? @AnanTyagi_ @masefield2110 #StayAtHome #COVID19 #ApunKaTeam ",2020-03-22 09:54:10+00:00,3,26,#StayAtHome #StayAtHome #COVID19 #ApunKaTeam,Mumbai,Oh my what a strike Asif Khan Tucked that one away right into the bottom corner He s staying indoors but he s turning up the style We doing this right StayAtHome COVID19 ApunKaTeam,[],,,,,,,
Finally Complete lockdown in Maharashtra. #COVID19 #JantaCurfew #LockdownMumbai #LockdownMaharashtra #IndiaFightsCorona,2020-03-22 09:43:00+00:00,0,0,#COVID19 #JantaCurfew #LockdownMumbai #LockdownMaharashtra #IndiaFightsCorona,Mumbai,Finally Complete lockdown in Maharashtra COVID19 JantaCurfew LockdownMumbai LockdownMaharashtra IndiaFightsCorona,"[{'score': 0.80271, 'tone_id': 'joy', 'tone_name': 'Joy'}]",1.0,,,,,,
"Stay indoors, be responsible, avoid whatsapp forwards, be smart, not oversmart #covid19 ",2020-03-22 09:14:58+00:00,1,3,#covid19,Mumbai,Stay indoors be responsible avoid whatsapp forwards be smart not oversmart covid19,[],,,,,,,
Thanks to all company for providing work from home to showing care of our employee. Due to COVID-19 outbreak. #salesforce #wfh #developer #care #covid19 #help #staysafe #stayhealthy #stayhappy,2020-03-22 08:53:56+00:00,1,0,#salesforce #wfh #developer #care #covid19 #help #staysafe #stayhealthy #stayhappy,Mumbai,Thanks to all company for providing work from home to showing care of our employee Due to COVID 19 outbreak salesforce wfh developer care covid19 help staysafe stayhealthy stayhappy,[],,,,,,,
It's really appreciatiable that people following government's announcement to fight against #Covid19 it will help us to fight against it #marinedrive #mumbaikar #mumbai #delhi #coronavirus #corona #stayhomestaysafe #COVID19outbreak #coronaoutbreak #jantacurfew22march,2020-03-22 08:52:05+00:00,0,2,#Covid19 #marinedrive #mumbaikar #mumbai #delhi #coronavirus #corona #stayhomestaysafe #COVID19outbreak #coronaoutbreak #jantacurfew22march,Mumbai,It s really appreciatiable that people following government s announcement to fight against Covid19 it will help us to fight against it marinedrive mumbaikar mumbai delhi coronavirus corona stayhomestaysafe COVID19outbreak coronaoutbreak jantacurfew22march,"[{'score': 0.506763, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]",,1.0,,,,,
#JantaCurfew is not a lockdown on us but locking down on #COVID19. Let it run out of host. Let's break the chain of infection. #COVID19outbreak @PMOIndia @narendramodi nation is with you.,2020-03-22 08:48:56+00:00,1,4,#JantaCurfew #COVID19 #COVID19outbreak,Mumbai,JantaCurfew is not a lockdown on us but locking down on COVID19 Let it run out of host Let s break the chain of infection COVID19outbreak nation is with you,[],,,,,,,
"Curfew of the people, by the people, for the people to fight #COVID19. As a responsible citizen, come forward &amp; respond to PM @narendramodi’s call for Janta Curfew by taking the ‘I Support Janta Curfew” pledge. #IndiaFightsCorona",2020-03-22 08:48:52+00:00,0,0,#COVID19 #IndiaFightsCorona,Mumbai,Curfew of the people by the people for the people to fight COVID19 As a responsible citizen come forward amp respond to PM s call for Janta Curfew by taking the I Support Janta Curfew pledge IndiaFightsCorona,"[{'score': 0.620279, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]",,1.0,,,,,
"Working as a Banker. As far our payment system is concerned, it’s absolutely unaffected by #Covid19 and the Banking system is working 24x7 with a gamut of tech products Mobile/Net Banking UPI etc #JanataCurfew @narendramodi",2020-03-22 08:43:55+00:00,0,0,#Covid19 #JanataCurfew,Mumbai,Working as a Banker As far our payment system is concerned it s absolutely unaffected by Covid19 and the Banking system is working 24x7 with a gamut of tech products Mobile Net Banking UPI etc JanataCurfew,"[{'score': 0.543112, 'tone_id': 'confident', 'tone_name': 'Confident'}, {'score': 0.593611, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]",,1.0,1.0,,,,
janata Curfew india 22 March 2020 7am-9pm (14 hr.) #COVID19 #COVID19INDIA #JanataCurfewIndia #StayAtHome,2020-03-22 08:39:50+00:00,1,0,#COVID19 #COVID19INDIA #JanataCurfewIndia #StayAtHome #StayAtHome,Mumbai,janata Curfew india 22 March 2020 7am 9pm 14 hr COVID19 COVID19INDIA JanataCurfewIndia StayAtHome,[],,,,,,,
"We stand by Italy during these trying times. Share your Support for our Italian friends, They are our colleagues, friends and family. Cari amici, siamo con voi. #COVID19 #WeStandWithItaly",2020-03-22 08:33:01+00:00,0,1,#COVID19 #WeStandWithItaly,Mumbai,We stand by Italy during these trying times Share your Support for our Italian friends They are our colleagues friends and family Cari amici siamo con voi COVID19 WeStandWithItaly,"[{'score': 0.629066, 'tone_id': 'joy', 'tone_name': 'Joy'}]",1.0,,,,,,
